Date,LnShEq,EqMktNtr,DedShBs,GlobalMac ,MngdFut ,EmgMkts,EvntDrvn , CnvrtArb ,FxIncArb ,HFIndex,LRF,MktRF,SMB,HML,RMW,CMA,UMD,BondMkt,CreditS,PTFSBD,PTFSFX,PTFSCOM,LiqPS,LiqSadka,AlphaQuest,Transtrend,VFINX,VEXMX,NAESX,VVIAX,VBINX,VIMSX,VISGX,VISVX,MTUM,TSMOM,TSMOMCM,TSMOMEQ,TSMOMFI,TSMOMFX
2020-07-31,0.016,0.0434,-0.1092,0.0433,0.0283,0.044,0.0174,0.0372,0.018,0.0264,0.0001,0.0577,-0.032,-0.0138,0.0041,0.0096,0.0763,-0.0011,-0.0022,-0.0213,0.3971,0.1262,0.0017,,0.0535,5.77%,5.63%,5.67%,4.49%,3.60%,3.99%,6.46%,5.74%,3.31%,7.02%,-2.70%,-4.17%,1.24%,2.46%,-8.32%
2020-08-31,0.0267,-0.0007,-0.1883,0.0189,-0.0154,0.0146,0.0321,0.0138,0.0119,0.0172,0.0001,0.0763,-0.0089,-0.0295,0.0426,-0.012,0.0041,0.0003,-0.0007,-0.0845,-0.0266,0.1397,0.0439,,-0.0343,-1.52%,7.18%,7.18%,4.05%,4.24%,3.86%,3.15%,3.46%,4.60%,9.48%,-2.46%,-5.36%,1.41%,-4.46%,2.63%
2020-09-30,-0.015,-0.0112,0.0413,-0.0163,-0.0219,-0.0094,-0.002,0.004,0.0059,-0.0093,0.0001,-0.0363,0.0002,-0.0268,-0.014,-0.0189,0.0317,0.0003,0.0006,-0.186,-0.0423,0.0733,-0.0048,,-0.0669,-3.62%,-3.81%,-3.03%,-2.73%,-2.20%,-2.12%,-1.72%,-1.53%,-3.77%,-3.80%,-2.01%,-1.41%,1.62%,-1.04%,-6.95%
2020-10-31,-0.0063,-0.0047,0.042,-0.0108,-0.0015,-0.0189,-0.0032,0.0049,0.0078,-0.0047,0.0001,-0.021,0.0464,0.0421,-0.0075,-0.0076,-0.031,0.0011,-0.0003,0.0285,-0.1861,0.0222,0.0407,,0.0017,1.92%,-2.67%,0.46%,1.99%,-2.06%,-1.48%,-0.10%,0.86%,3.01%,-4.19%,0.21%,2.50%,0.60%,-2.33%,-1.92%
2020-11-30,0.04,-0.0057,-0.2467,0.0253,0.0073,0.042,0.0675,0.0283,0.0111,0.0299,0.0001,0.1247,0.0712,0.0214,-0.0221,0.0137,-0.1245,0.0008,-0.0022,-0.1555,-0.2604,0.0048,0.0231,,-0.0429,-0.50%,10.94%,18.29%,16.01%,12.87%,7.66%,13.44%,14.10%,17.70%,10.63%,-7.48%,-7.97%,-22.35%,-2.28%,-0.99%
2020-12-31,0.0415,0.0178,-0.044,0.0448,0.0527,0.0326,0.0376,0.0083,0.0138,0.0378,0.0001,0.0463,0.0479,-0.0151,-0.0198,-0.0011,-0.0226,0.0006,-0.002,-0.1644,-0.0236,0.1811,0.0502,,0.0144,7.67%,3.84%,7.20%,7.38%,3.59%,2.71%,4.11%,8.27%,6.66%,3.44%,3.74%,5.60%,1.58%,0.26%,5.39%
2021-01-31,-0.028,-0.0008,-0.1201,0.0032,-0.012,0.0386,0.014,0.0134,0.0134,-0.0022,0.0001,-0.0003,0.0691,0.0296,-0.038,0.049,0.0452,0.0015,-0.0007,-0.1183,-0.211,0.1193,-0.0501,,-0.0484,1.65%,-1.02%,2.86%,2.20%,-0.80%,-0.49%,-0.53%,2.29%,2.09%,1.59%,-0.98%,0.73%,1.57%,-4.56%,-2.45%
2021-02-28,0.0455,0.0145,0.0733,0.0091,0.0312,0.0104,0.0315,0.0212,0.0036,0.0233,0,0.0278,0.0453,0.0718,0.003,-0.0194,-0.0793,0.0018,0,1.2577,0.1143,-0.101,0.0259,,0.1309,4.73%,2.76%,5.19%,6.12%,5.07%,1.26%,5.25%,3.12%,8.77%,-0.59%,-4.53%,1.03%,-1.26%,-23.71%,2.70%
2021-03-31,0.0074,-0.0046,0.1473,0.015,0.0036,-0.0219,0.0164,-0.0081,0.0041,0.0073,0,0.0308,-0.0086,0.074,0.0646,0.0341,-0.0611,0.0035,-0.0003,-0.0068,0.098,-0.1505,-0.0729,,0.029,2.80%,4.37%,-0.41%,1.60%,6.49%,1.57%,2.36%,-2.80%,5.17%,-1.19%,-0.06%,-2.96%,10.57%,-0.89%,-1.35%
2021-04-30,0.031,0.0239,-0.0455,0.0355,0.0269,0.0308,0.0192,0.0071,0.0124,0.0259,0,0.0493,-0.0315,-0.0094,0.0248,-0.0269,0.0114,0.0003,-0.0017,-0.0825,-0.264,0.0936,0.0031,,0.0268,1.82%,5.32%,4.21%,4.03%,3.53%,3.44%,4.82%,3.85%,4.16%,7.06%,4.42%,8.70%,4.30%,-0.62%,1.41%
2021-05-31,0.0042,0.0072,0.055,0.0264,0.0176,0.0073,0.011,0.0069,0.005,0.011,0,0.0029,0.0123,0.0708,0.0253,0.0301,0.0088,-0.0002,0.0004,-0.1205,0.0224,0.0086,-0.0324,,-0.0123,3.39%,0.69%,-0.67%,0.06%,2.87%,0.36%,0.80%,-2.76%,2.13%,-1.06%,2.93%,3.50%,5.79%,-0.90%,3.78%
2021-06-30,-0.0065,-0.0104,-0.1084,-0.0277,-0.0056,0.012,0.0057,0.0014,-0.0007,-0.0067,0,0.0275,-0.0034,-0.0782,-0.0218,-0.0095,0.0224,-0.001,-0.0008,0.0466,0.0401,0.0035,0.0376,,-0.0033,-1.29%,2.32%,3.45%,1.42%,-1.18%,1.87%,1.79%,4.76%,-0.96%,1.86%,-3.90%,-2.98%,2.52%,-7.02%,-7.17%
2021-07-31,0.0144,0.0154,-0.0093,0.001,0.0086,-0.0447,-0.0053,-0.0087,0.0056,0.0029,0,0.0127,-0.0462,-0.0176,0.0549,-0.0048,-0.0229,-0.002,0,0.4082,-0.1779,-0.18,-0.0002,,0.0074,3.38%,2.36%,-1.23%,-1.44%,0.99%,1.48%,1.28%,-1.18%,-1.64%,0.92%,-3.48%,2.04%,2.31%,-13.69%,-7.80%
2021-08-31,0.0088,-0.0005,-0.1375,0.0086,0.0004,0.0186,0.0234,0.0081,0.0026,0.0092,0,0.0291,-0.0067,-0.0016,-0.003,-0.0176,0.0252,-0.0004,0.0004,0.1905,-0.1348,-0.1095,0.0037,,-0.0182,2.10%,3.03%,2.00%,1.96%,2.13%,1.65%,3.00%,1.83%,2.06%,4.12%,1.31%,-0.11%,6.72%,0.67%,0.79%
2021-09-30,-0.0154,-0.0035,0.0826,0.0158,0.0094,-0.0024,0.0061,0.0034,-0.0001,-0.0002,0,-0.0437,0.0114,0.0508,-0.019,0.0214,0.0157,0.0009,-0.001,0.1713,0.0495,-0.0311,-0.0129,,-0.0012,2.73%,-4.66%,-4.02%,-3.12%,-3.96%,-3.12%,-4.17%,-3.80%,-2.57%,-3.47%,1.08%,3.96%,-3.93%,-1.40%,1.76%
2021-10-31,0.022,0.0048,-0.0663,0.0036,0.0387,0.0164,0.017,0.0136,-0.0031,0.0128,0,0.0665,-0.027,-0.0048,0.0168,-0.0144,0.0321,0.0021,-0.0009,0.3807,-0.0337,-0.0495,0.0157,,0.0765,3.02%,6.99%,5.42%,4.90%,5.47%,4.04%,6.61%,5.38%,4.51%,8.59%,6.44%,4.43%,8.92%,5.07%,10.07%
2021-11-30,-0.0298,-0.0047,0.0628,-0.0311,-0.0395,-0.0119,-0.0184,-0.0022,-0.0046,-0.0221,0,-0.0155,-0.0176,-0.0044,0.0722,0.0174,0.0082,-0.0002,-0.0005,0.0684,0.1029,0.0386,-0.0264,,-0.0482,-2.58%,-0.70%,-5.02%,-4.34%,-3.04%,-0.77%,-2.53%,-6.10%,-3.01%,-3.95%,-11.48%,-7.92%,-8.66%,-18.44%,-13.17%
2021-12-31,0.0299,0.0192,0.0033,0.0349,0.0021,0.0007,0.0026,0.0058,0.0131,0.0192,0.0001,0.031,-0.0077,0.0328,0.0492,0.0443,-0.026,-0.0009,0.0011,-0.1843,-0.2326,-0.1769,-0.0235,,-1.90%,-1.63%,4.47%,0.55%,3.47%,6.90%,2.17%,3.87%,1.63%,4.90%,-0.48%,5.03%,4.11%,12.51%,3.36%,3.07%
2022-01-31,-0.0243,-0.0082,0.0108,0.0344,0.0143,-0.0193,-0.0203,-0.0095,-0.0006,-0.0066,0,-0.0625,-0.0405,0.1275,0.0087,0.0771,-0.0259,0.003,-0.0001,0.1278,-0.0384,0.1497,,,-0.60%,3.35%,-5.19%,-10.11%,-7.92%,-1.04%,-4.51%,-7.86%,-12.64%,-4.46%,-9.03%,5.48%,9.31%,-8.55%,11.72%,1.59%
2022-02-28,-0.0144,0.0051,0.0042,0.0326,0.021,-0.0271,-0.0042,-0.0035,-0.0059,0.0037,0,-0.0229,0.0296,0.0304,-0.0208,0.0313,0.0176,0.0017,0.0021,0.2863,-0.1858,0.2723,,,0.69%,5.67%,-3.00%,-0.02%,0.85%,-1.16%,-1.98%,-1.00%,-0.44%,1.71%,-2.68%,3.92%,6.83%,-4.96%,6.14%,2.35%
2022-03-31,0.0051,0.0024,0.0084,0.0879,0.0849,-0.0275,0.0025,-0.0118,-0.0031,0.0243,0.0001,0.0305,-0.0215,-0.018,-0.0156,0.0317,0.03,0.0019,0.0013,0.661,0.196,0.133,,,13.38%,13.73%,3.70%,0.84%,1.46%,3.24%,0.83%,2.67%,1.20%,1.63%,4.77%,10.16%,10.49%,1.93%,26.99%,-2.58%
2022-04-30,-0.0184,-0.0091,0.0633,0.0306,0.0443,-0.0117,-0.008,0.0048,-0.0054,0.0039,0.0001,-0.0946,-0.004,0.0619,0.0363,0.0592,0.0489,0.0062,-0.0025,0.2948,0.5285,-0.1253,,,9.81%,7.81%,-8.73%,-10.58%,-8.25%,-4.74%,-6.99%,-8.05%,-10.98%,-6.37%,-12.68%,5.18%,2.23%,-2.31%,13.83%,7.29%
2022-05-31,-0.0046,0.0116,-0.0117,0.0156,-0.0006,0.0044,-0.0131,-0.0239,0.0034,-0.0063,0.0003,-0.0034,-0.0006,0.0841,0.0144,0.0398,0.0248,0.0015,0.0031,-0.0001,0.0206,-0.0831,,,-0.73%,-2.18%,0.17%,-2.25%,-0.03%,2.33%,0.12%,-0.34%,-2.88%,1.85%,-0.60%,0.36%,0.44%,0.33%,2.15%,-1.72%
2022-06-30,-0.0277,-0.0108,0.0427,-0.0315,0.0114,0.023,-0.0358,-0.006,-0.0186,-0.0206,0.0006,-0.0843,0.013,-0.0597,0.0185,-0.047,0.0079,0.0025,-0.0009,0.6111,0.2304,0.0158,,,1.23%,-3.24%,-8.27%,-9.27%,-9.40%,-7.98%,-5.67%,-9.40%,-8.01%,-10.31%,-6.38%,-0.38%,-5.20%,-10.62%,7.66%,8.25%
2022-07-31,0.0124,-0.0169,-0.0653,0.0135,-0.0245,-0.0082,0.0108,0.0038,0.0073,0.0053,0.0008,0.0957,0.0188,-0.041,0.0068,-0.0694,-0.0396,-0.0025,0.0019,0.3098,-0.0587,0.0239,,,-1.70%,-6.23%,9.21%,10.28%,10.56%,5.22%,6.49%,9.59%,11.71%,9.76%,5.17%,-5.22%,-0.08%,-9.11%,-15.64%,-1.28%
2022-08-31,-0.0132,0.0147,0.018,0.0208,0.0307,-0.0086,0.0071,0.0128,-0.0002,0.0051,0.0019,-0.0377,0.0151,0.0031,-0.0479,0.013,0.021,0,-0.0006,0.0906,0.0384,-0.102,,,2.00%,2.34%,-4.09%,-2.10%,-2.61%,-2.72%,-3.31%,-2.97%,-2.43%,-2.73%,-1.99%,6.52%,1.55%,4.93%,18.32%,4.87%
2022-09-30,-0.0274,-0.0101,0.0789,0.0199,0.0346,-0.0234,-0.0251,-0.0045,-0.0077,-0.0068,0.0019,-0.0935,-0.01,0.0003,-0.0149,-0.0085,0.0348,0.0062,-0.0008,0.3875,0.2277,-0.0294,,,7.19%,5.28%,-9.22%,-9.92%,-9.58%,-7.91%,-7.27%,-9.88%,-9.00%,-9.97%,-5.95%,4.71%,-3.49%,6.74%,16.43%,6.88%
2022-10-31,0.0167,0.0042,-0.0345,-0.0095,0.0028,-0.0172,0.0086,-0.0029,0.0042,0.0055,0.0023,0.0783,0.0187,0.0806,0.0306,0.0656,0.0389,0.0046,0.001,0.0633,-0.1134,-0.2291,,,-2.54%,1.27%,8.08%,8.54%,9.91%,11.89%,4.26%,8.51%,7.04%,12.02%,12.55%,-1.72%,3.02%,-13.85%,0.59%,-4.59%
2022-11-30,0.0368,0.0165,-0.0811,-0.0485,-0.0465,0.0419,0.0093,-0.0025,0.0034,0.0026,,,,,,,,-0.0009,-0.001,0.0426,0.1442,-0.1036,,,-5.77%,-8.00%,5.58%,3.58%,4.42%,6.06%,4.60%,6.12%,2.70%,5.62%,3.47%,-6.88%,-5.83%,-9.65%,-6.85%,-6.94%
2022-12-31,,,,,,,,,,,,,,,,,,-0.35%,-0.21%,,,,,,,,-6.22%,-7.07%,-6.39%,-4.15%,-3.68%,-5.87%,-6.55%,-6.29%,-4.51%,1.56%,-0.61%,-0.25%,12.09%,-4.15%
